CIK,Date,filling type,Hedge,word found
1004155,2009-04-29,10-Q,1,interestratederivative
1004155,2009-07-30,10-Q,0,N/A
1004155,2007-08-02,10-Q,1,interestrateswap
1004155,2012-08-01,10-Q,1,interestratehedge
1004155,2012-05-01,10-Q,1,interestratederivative
1004155,2011-11-02,10-Q,1,interestrateswap
1004155,2011-05-03,10-Q,0,N/A
1004155,2017-02-22,10-K,1,hedgesinterestrate
1004155,2012-11-01,10-Q,1,interestratehedge
1004155,2013-04-30,10-Q,1,hedgesinterestrate
1004155,2019-02-20,10-K,1,hedgesinterestrate
1002910,2022-08-08,10-Q,0,N/A
1004155,2016-11-04,10-Q,1,interestratederivative
1004155,2016-07-26,10-Q,1,interestrateswap
1004155,2014-11-07,10-Q,1,interestrateswap
1004155,2006-10-26,10-Q,1,interestrateswap
1004155,2009-02-05,10-K,1,interestrateswap
1004155,2013-07-31,10-Q,1,hedgesinterestrate
1004155,2014-04-29,10-Q,1,interestratederivative
1004155,2021-02-18,10-K,1,hedgeinterestrate
1004155,2017-08-02,10-Q,1,hedgesinterestrate
1004155,2017-05-03,10-Q,1,hedgesinterestrate
1004155,2020-07-30,10-Q,1,hedgesinterestrate
1004155,2005-07-29,10-Q,1,interestrateswap
1004155,2015-07-29,10-Q,1,interestrateswap
1004155,2020-10-29,10-Q,1,hedgeinterestrate
1004155,2021-07-29,10-Q,1,hedgeinterestrate
1004155,2021-11-04,10-Q,1,hedgeinterestrate
1004155,2021-04-29,10-Q,1,hedgeinterestrate
1004155,2013-10-30,10-Q,1,interestratederivative
1004155,2018-05-02,10-Q,1,hedgesinterestrate
1004155,2015-11-09,10-Q,1,interestrateswap
1004155,2014-07-30,10-Q,1,interestrateswap
1004434,2006-03-16,10-K,1,interestratehedging
1004155,2019-05-01,10-Q,1,hedgesinterestrate
1004155,2015-04-28,10-Q,1,interestrateswap
1004155,2019-07-31,10-Q,1,hedgesinterestrate
1004155,2019-10-30,10-Q,1,hedgesinterestrate
1004434,2005-03-16,10-K,1,interestratehedging
1004155,2016-05-04,10-Q,1,interestrateswap
1004155,2022-04-28,10-Q,1,hedgeinterestrate
1004155,2010-11-02,10-Q,1,interestrateswap
1004155,2018-11-07,10-Q,1,hedgesinterestrate
1004155,2018-02-21,10-K,1,hedgesinterestrate
1004434,2007-03-01,10-K,1,interestratehedging
1004434,2010-03-01,10-K,1,interestratehedging
1004434,2011-03-01,10-K,1,hedgesinterestrate
1004434,2008-02-29,10-K,1,interestratehedging
1004434,2019-02-22,10-K,0,N/A
1004434,2020-02-28,10-K,0,N/A
1004155,2022-07-28,10-Q,1,interestratederivative
1004434,2016-02-25,10-K,1,interestratederivative
1004434,2014-02-27,10-K,1,interestratehedging
1004434,2012-02-23,10-K,1,hedgesinterestrate
1004434,2013-02-22,10-K,1,interestratehedging
1004155,2020-04-30,10-Q,1,hedgesinterestrate
1004434,2004-03-15,10-K,1,interestratehedging
1004155,2017-11-01,10-Q,1,hedgesinterestrate
1004434,2018-02-23,10-K,0,N/A
1004155,2018-08-08,10-Q,1,hedgesinterestrate
1004155,2022-10-27,10-Q,1,interestratederivative
1004434,2005-10-09,10-Q,1,interestrateswap
1004434,2004-05-10,10-Q,1,interestratederivative
1004434,2006-08-09,10-Q,1,interestrateswap
1004434,2015-02-23,10-K,1,interestratehedging
1004434,2021-02-19,10-K,1,interestrateswap
1004434,2007-08-09,10-Q,1,interestrateswap
1004434,2017-02-24,10-K,1,interestratederivative
1004434,2005-08-09,10-Q,1,interestrateswap
1004434,2004-11-09,10-Q,1,interestratederivative
1004434,2005-05-10,10-Q,1,interestrateswap
1004434,2022-02-18,10-K,1,interestrateswap
1004434,2013-05-07,10-Q,1,interestratehedging
1004434,2004-08-09,10-Q,1,interestratederivative
1004434,2008-11-10,10-Q,0,N/A
1004434,2008-08-11,10-Q,1,interestratehedging
1004434,2009-03-02,10-K,1,interestratehedging
1004434,2011-08-09,10-Q,1,hedgesinterestrate
1004434,2009-11-09,10-Q,0,N/A
1004434,2007-11-09,10-Q,1,interestrateswap
1004434,2006-05-10,10-Q,1,interestrateswap
1004434,2007-05-10,10-Q,1,interestrateswap
1004434,2015-11-09,10-Q,1,interestrateswap
1004434,2011-05-10,10-Q,1,hedgesinterestrate
1004434,2008-05-07,10-Q,0,N/A
1004434,2012-08-08,10-Q,1,hedgesinterestrate
1004434,2013-08-06,10-Q,1,interestratehedging
1004434,2015-08-04,10-Q,1,interestrateswap
1004434,2006-11-09,10-Q,1,interestrateswap
1004434,2011-11-04,10-Q,1,hedgesinterestrate
1004434,2014-11-06,10-Q,1,interestrateswap
1004434,2012-11-06,10-Q,1,hedgesinterestrate
1004434,2010-08-09,10-Q,0,N/A
1004434,2010-11-09,10-Q,1,interestratehedging
1004434,2016-08-05,10-Q,0,N/A
1004434,2020-05-04,10-Q,1,interestrateswap
1004434,2010-05-10,10-Q,1,interestrateswap
1004434,2015-05-05,10-Q,1,interestrateswap
1004434,2009-05-11,10-Q,0,N/A
1004434,2009-08-06,10-Q,0,N/A
1004434,2018-08-02,10-Q,1,interestrateswap
1004434,2022-11-07,10-Q,0,N/A
1004434,2018-05-04,10-Q,0,N/A
1004434,2022-05-06,10-Q,0,N/A
1004434,2018-11-01,10-Q,1,interestrateswap
1004434,2017-08-03,10-Q,0,N/A
1004434,2020-07-31,10-Q,1,interestrateswap
1004434,2019-05-09,10-Q,0,N/A
1004434,2016-11-07,10-Q,0,N/A
1004434,2014-08-06,10-Q,1,interestrateswap
1004434,2019-11-01,10-Q,0,N/A
1004440,2010-02-26,10-K,1,hedgeagainstinterestrate
1004434,2021-11-05,10-Q,1,interestrateswap
1004434,2021-05-07,10-Q,1,interestrateswap
1004434,2013-11-12,10-Q,1,interestratehedging
1004434,2020-10-30,10-Q,1,interestrateswap
1004434,2017-11-02,10-Q,0,N/A
1004434,2017-05-05,10-Q,0,N/A
1004434,2016-05-10,10-Q,0,N/A
1004434,2014-05-06,10-Q,1,interestrateswap
1004440,2012-02-29,10-K,1,hedgeagainstinterestrate
1004440,2007-08-08,10-Q,1,interestrateswap
1004440,2005-08-08,10-Q,1,interestrateswap
1004434,2019-08-01,10-Q,0,N/A
1004440,2004-08-06,10-Q,1,interestratehedge
1004440,2007-05-10,10-Q,1,interestrateswap
1004434,2012-05-08,10-Q,1,hedgesinterestrate
1004440,2008-05-09,10-Q,1,interestrateswap
1004440,2008-02-27,10-K,1,interestrateswap
1004440,2005-05-10,10-Q,1,interestrateswap
1004440,2005-11-09,10-Q,1,interestrateswap
1004440,2004-05-07,10-Q,1,interestratehedge
1004440,2006-08-08,10-Q,1,interestrateswap
1004440,2004-11-08,10-Q,1,interestrateswap
1004440,2006-11-09,10-Q,1,interestrateswap
1004440,2007-02-27,10-K,1,interestrateswap
1004434,2022-08-04,10-Q,0,N/A
1004440,2009-11-06,10-Q,1,interestrateswap
1004440,2010-08-06,10-Q,1,interestrateswap
1004440,2011-03-01,10-K,1,hedgeagainstinterestrate
1004440,2004-03-10,10-K,1,interestrateswap
1004440,2008-11-10,10-Q,1,interestrateswap
1004434,2021-08-05,10-Q,1,interestrateswap
1004440,2010-11-05,10-Q,1,interestrateswap
1004440,2007-11-08,10-Q,1,interestrateswap
1004440,2009-02-27,10-K,1,interestrateswap
1004440,2008-08-11,10-Q,1,interestrateswap
100493,2006-12-13,10-K,1,interestratederivative
100493,2005-12-12,10-K,1,interestratederivative
1004440,2005-03-11,10-K,1,interestrateswap
100493,2008-11-20,10-K,0,N/A
1004440,2011-08-08,10-Q,1,interestrateswap
100493,2020-11-16,10-K,1,interestratehedge
100493,2010-11-22,10-K,1,interestrateswap
1004440,2009-08-07,10-Q,1,interestrateswap
100493,2016-11-21,10-K,0,N/A
100493,2007-11-21,10-K,0,N/A
1004440,2006-03-03,10-K,1,interestrateswap
100493,2013-11-18,10-K,1,interestrateswap
100493,2009-11-23,10-K,1,interestrateswap
1004440,2010-05-07,10-Q,1,interestrateswap
100493,2004-02-09,10-Q,0,N/A
100493,2005-02-09,10-Q,1,interestrateswap
100493,2006-08-10,10-Q,1,interestrateswap
100493,2015-11-23,10-K,0,N/A
100493,2021-11-15,10-K,1,interestratehedge
100493,2019-11-12,10-K,1,interestratehedge
1004440,2011-11-07,10-Q,1,interestrateswap
100493,2006-05-11,10-Q,1,interestrateswap
100493,2017-11-13,10-K,0,N/A
100493,2007-02-08,10-Q,1,interestrateswap
100493,2005-05-10,10-Q,1,interestrateswap
1004440,2006-05-09,10-Q,1,interestrateswap
1004440,2009-05-08,10-Q,1,interestrateswap
100493,2008-02-01,10-Q,0,N/A
100493,2012-11-19,10-K,1,interestrateswap
1004440,2011-05-09,10-Q,1,interestrateswap
100493,2014-11-17,10-K,1,interestrateswap
100493,2018-11-13,10-K,1,interestrateswap
100493,2011-11-21,10-K,1,interestrateswap
100493,2010-02-05,10-Q,1,interestrateswap
100493,2008-08-01,10-Q,0,N/A
100493,2012-02-03,10-Q,1,interestrateswap
100493,2007-05-09,10-Q,1,interestrateswap
100493,2004-08-03,10-Q,1,interestrateprotection
100493,2009-08-03,10-Q,1,interestrateswap
100493,2010-05-10,10-Q,1,interestrateswap
100493,2004-12-15,10-K,1,interestratederivative
100493,2015-01-30,10-Q,1,interestrateswap
100493,2013-05-06,10-Q,1,interestrateswap
100493,2007-08-08,10-Q,0,N/A
100493,2013-08-05,10-Q,1,interestrateswap
100493,2006-02-09,10-Q,1,interestrateswap
100493,2016-08-08,10-Q,0,N/A
100493,2011-02-04,10-Q,1,interestrateswap
100493,2022-11-14,10-K,1,hedgeinterestrate
100493,2011-08-08,10-Q,1,interestrateswap
100493,2008-05-02,10-Q,0,N/A
100493,2017-08-07,10-Q,0,N/A
100493,2018-08-06,10-Q,1,interestrateswap
100493,2009-05-04,10-Q,1,interestrateswap
100493,2005-08-11,10-Q,1,interestrateswap
100493,2009-02-02,10-Q,1,interestrateswap
100493,2004-05-10,10-Q,0,N/A
100493,2015-05-04,10-Q,1,interestrateswap
100493,2019-08-05,10-Q,1,interestratehedge
100493,2011-05-09,10-Q,1,interestrateswap
100493,2012-08-06,10-Q,1,interestrateswap
100493,2022-02-07,10-Q,1,interestrateswap
100493,2020-08-03,10-Q,1,interestratehedge
100493,2018-05-07,10-Q,0,N/A
100493,2020-05-04,10-Q,1,interestratehedge
100493,2017-02-06,10-Q,0,N/A
100493,2021-05-10,10-Q,1,interestratehedge
100493,2016-05-09,10-Q,0,N/A
100493,2015-08-03,10-Q,1,interestrateswap
100493,2010-08-09,10-Q,1,interestrateswap
100493,2022-08-08,10-Q,1,interestrateswap
100493,2019-05-06,10-Q,1,interestratehedge
100493,2012-05-07,10-Q,1,interestrateswap
100493,2014-08-07,10-Q,1,interestrateswap
100493,2020-02-06,10-Q,1,hedgeinterestrate
1004980,2012-02-16,10-K,1,interestrateswap
100493,2016-02-05,10-Q,0,N/A
100493,2014-01-31,10-Q,1,interestrateswap
100493,2014-05-05,10-Q,1,interestrateswap
100493,2017-05-08,10-Q,0,N/A
100493,2021-02-11,10-Q,1,interestrateswap
100493,2013-02-01,10-Q,1,interestrateswap
100493,2018-02-08,10-Q,0,N/A
1004980,2007-02-22,10-K,0,N/A
100493,2019-02-07,10-Q,1,interestratehedge
1004980,2004-02-19,10-K,1,interestratehedge
100493,2021-08-09,10-Q,1,interestratehedge
1004980,2004-11-02,10-Q,1,interestratehedge
100493,2022-05-09,10-Q,1,interestrateswap
1004980,2019-02-28,10-K,0,N/A
1004980,2004-05-04,10-Q,1,interestratehedge
1004980,2006-11-08,10-Q,0,N/A
1004980,2014-02-11,10-K,0,N/A
1004980,2020-02-18,10-K,0,N/A
1004980,2010-02-19,10-K,0,N/A
1004980,2008-02-22,10-K,1,interestrateswap
1004980,2006-08-02,10-Q,0,N/A
1004980,2013-02-21,10-K,0,N/A
1004980,2008-05-06,10-Q,0,N/A
1004980,2006-05-03,10-Q,0,N/A
1004980,2009-05-06,10-Q,0,N/A
1004980,2011-02-17,10-K,1,interestrateswap
1004980,2010-05-07,10-Q,0,N/A
1004980,2005-11-02,10-Q,0,N/A
1004980,2007-05-10,10-Q,0,N/A
1004980,2004-08-03,10-Q,1,interestratehedge
1004980,2009-10-29,10-Q,0,N/A
1004980,2008-11-06,10-Q,0,N/A
1004980,2006-02-17,10-K,0,N/A
1004980,2017-02-16,10-K,0,N/A
1004980,2007-11-01,10-Q,0,N/A
1004980,2014-05-01,10-Q,0,N/A
1004980,2009-02-24,10-K,1,interestrateswap
1004980,2015-02-10,10-K,0,N/A
1004980,2010-08-04,10-Q,0,N/A
1004980,2005-08-03,10-Q,0,N/A
1004980,2022-02-10,10-K,0,N/A
1004980,2015-07-29,10-Q,0,N/A
1004980,2018-02-09,10-K,0,N/A
1004980,2014-07-31,10-Q,0,N/A
1004980,2013-10-30,10-Q,0,N/A
1004980,2010-11-04,10-Q,0,N/A
1004980,2021-02-25,10-K,0,N/A
1004980,2009-08-05,10-Q,0,N/A
1004980,2016-07-28,10-Q,0,N/A
1004980,2011-11-03,10-Q,0,N/A
1004980,2011-05-04,10-Q,0,N/A
1004980,2005-02-18,10-K,1,interestratehedge
1004980,2016-05-04,10-Q,0,N/A
1004980,2013-07-31,10-Q,0,N/A
1004980,2015-04-29,10-Q,0,N/A
1004980,2012-10-29,10-Q,0,N/A
1004980,2018-05-03,10-Q,0,N/A
1004980,2016-02-18,10-K,0,N/A
1004980,2013-05-02,10-Q,0,N/A
1004980,2017-05-02,10-Q,0,N/A
1004980,2014-10-28,10-Q,0,N/A
1004980,2019-11-07,10-Q,0,N/A
1004980,2012-05-02,10-Q,0,N/A
1004980,2021-07-29,10-Q,0,N/A
1004980,2012-08-07,10-Q,0,N/A
1004980,2015-10-28,10-Q,0,N/A
1004980,2008-08-06,10-Q,0,N/A
1004980,2020-05-01,10-Q,0,N/A
100517,2004-03-02,10-K,1,interestratehedge
1004980,2007-08-07,10-Q,0,N/A
100517,2005-03-16,10-K,1,interestratehedge
1004980,2021-04-29,10-Q,0,N/A
1004980,2016-11-04,10-Q,0,N/A
1004980,2022-07-28,10-Q,0,N/A
1004980,2020-10-29,10-Q,0,N/A
1004980,2022-04-28,10-Q,0,N/A
100517,2006-03-31,10-K,1,interestrateswap
1004980,2021-11-01,10-Q,1,interestratederivative
1004980,2017-11-02,10-Q,0,N/A
1004980,2019-05-02,10-Q,0,N/A
100517,2010-02-26,10-K,1,interestrateprotection
1004980,2019-08-09,10-Q,0,N/A
1004980,2018-11-05,10-Q,0,N/A
100517,2019-02-28,10-K,0,N/A
1004980,2018-07-26,10-Q,0,N/A
1004980,2011-08-04,10-Q,0,N/A
100517,2005-08-09,10-Q,1,interestrateswap
100517,2013-02-25,10-K,1,interestrateswap
100517,2012-02-22,10-K,1,interestrateprotection
100517,2004-11-09,10-Q,1,interestrateswap
100517,2007-03-16,10-K,1,interestratehedging
100517,2008-02-29,10-K,1,interestratehedging
1004980,2020-07-30,10-Q,0,N/A
100517,2015-02-20,10-K,0,N/A
100517,2016-02-18,10-K,0,N/A
100517,2005-10-09,10-Q,1,interestrateswap
1004980,2017-07-27,10-Q,0,N/A
100517,2007-07-31,10-Q,1,interestratehedging
100517,2004-08-02,10-Q,1,interestrateswap
100517,2014-02-20,10-K,0,N/A
100517,2007-05-09,10-Q,1,interestratehedging
100517,2011-02-22,10-K,1,interestrateprotection
100517,2010-07-20,10-Q,0,N/A
100517,2009-10-21,10-Q,0,N/A
100517,2005-05-11,10-Q,1,interestrateswap
100517,2008-10-24,10-Q,1,interestrateswap
100517,2011-04-21,10-Q,0,N/A
100517,2020-02-25,10-K,0,N/A
100517,2006-11-08,10-Q,1,interestratehedging
100517,2010-10-21,10-Q,0,N/A
100517,2010-04-27,10-Q,0,N/A
100517,2009-03-02,10-K,1,interestrateswap
100517,2008-05-09,10-Q,1,interestrateswap
100517,2018-02-22,10-K,0,N/A
100517,2011-10-27,10-Q,0,N/A
100517,2015-04-23,10-Q,0,N/A
100517,2013-10-24,10-Q,0,N/A
1004980,2022-10-27,10-Q,0,N/A
100517,2012-04-27,10-Q,0,N/A
100517,2009-04-27,10-Q,1,interestrateswap
100517,2017-04-18,10-Q,0,N/A
100517,2016-04-21,10-Q,0,N/A
1004980,2005-05-04,10-Q,0,N/A
100517,2013-04-25,10-Q,0,N/A
100517,2015-10-22,10-Q,0,N/A
100517,2021-03-01,10-K,1,interestratederivative
100517,2019-04-17,10-Q,0,N/A
100517,2022-02-18,10-K,1,interestrateswap
100517,2014-10-23,10-Q,0,N/A
100517,2009-07-23,10-Q,0,N/A
100517,2008-07-24,10-Q,1,interestrateswap
100517,2007-10-31,10-Q,1,interestrateswap
100517,2017-02-23,10-K,0,N/A
100517,2016-10-17,10-Q,0,N/A
100517,2019-07-17,10-Q,0,N/A
100517,2014-07-24,10-Q,0,N/A
100517,2017-07-19,10-Q,0,N/A
100517,2006-05-10,10-Q,1,interestratehedging
100517,2017-10-19,10-Q,0,N/A
100517,2006-08-02,10-Q,1,interestratehedging
100517,2016-07-19,10-Q,0,N/A
100517,2011-07-26,10-Q,0,N/A
100517,2020-10-15,10-Q,0,N/A
100517,2018-10-17,10-Q,0,N/A
100517,2020-07-22,10-Q,0,N/A
1005414,2004-04-14,10-K,1,interestratederivative
100517,2020-05-04,10-Q,0,N/A
100517,2022-10-19,10-Q,0,N/A
100517,2021-04-22,10-Q,0,N/A
100517,2012-07-26,10-Q,0,N/A
100517,2019-10-16,10-Q,0,N/A
1005414,2006-04-28,10-K,1,hedgeinterestrate
100517,2021-10-20,10-Q,0,N/A
1005414,2005-04-29,10-K,1,interestratederivative
100517,2018-07-18,10-Q,0,N/A
1005414,2013-03-29,10-K,1,hedgeinterestrate
1005414,2008-05-02,10-K,1,hedgeinterestrate
1005414,2014-03-31,10-K,1,hedgeinterestrate
100517,2014-04-24,10-Q,0,N/A
1005414,2004-06-10,10-Q,1,interestrateswap
100517,2013-07-25,10-Q,0,N/A
1005414,2005-12-08,10-Q,1,interestrateswap
1005414,2004-12-08,10-Q,1,interestrateswap
1005414,2004-09-09,10-Q,1,interestrateswap
100517,2004-04-30,10-Q,1,interestrateswap
100517,2012-10-25,10-Q,0,N/A
1005414,2006-09-12,10-Q,1,interestratehedging
1005414,2006-06-13,10-Q,1,interestratehedging
1005414,2010-03-24,10-K,1,hedgeinterestrate
100517,2021-07-22,10-Q,0,N/A
1005414,2007-05-15,10-K,1,hedgeinterestrate
100517,2018-04-18,10-Q,0,N/A
100517,2022-07-21,10-Q,0,N/A
1005414,2017-04-12,10-K,1,hedgeinterestrate
100517,2022-04-21,10-Q,0,N/A
1005414,2008-12-12,10-Q,1,interestrateswap
1005414,2005-06-09,10-Q,1,interestrateswap
1005414,2008-06-10,10-Q,1,interestrateswap
1005414,2012-03-21,10-K,1,hedgeinterestrate
1005414,2007-09-12,10-Q,1,interestrateswap
1005414,2007-12-18,10-Q,1,interestrateswap
1005414,2009-03-31,10-K,1,hedgeinterestrate
1005414,2011-12-09,10-Q,1,hedgesinterestrate
1005414,2016-03-24,10-K,1,hedgeinterestrate
1005414,2006-12-12,10-Q,1,interestratehedging
1005414,2015-03-26,10-K,1,hedgeinterestrate
1005414,2012-06-08,10-Q,1,interestrateswap
100517,2015-07-23,10-Q,0,N/A
1005414,2011-09-08,10-Q,1,hedgesinterestrate
1005414,2010-06-10,10-Q,1,interestrateswap
1005414,2007-06-19,10-Q,1,interestrateswap
1005414,2011-06-10,10-Q,1,interestrateswap
1005414,2009-09-04,10-Q,1,hedgesinterestrate
1005414,2016-06-14,10-Q,1,interestrateswap
1005414,2013-12-17,10-Q,1,hedgesinterestrate
1005414,2015-12-15,10-Q,1,interestratederivative
1005414,2008-09-10,10-Q,1,interestrateswap
1005414,2010-12-10,10-Q,1,hedgesinterestrate
1005414,2016-12-13,10-Q,1,interestrateswap
1005414,2015-09-15,10-Q,1,interestrateswap
1005414,2012-12-07,10-Q,1,hedgesinterestrate
1005414,2015-06-12,10-Q,1,interestrateswap
1006240,2006-12-14,10-K,1,interestrateswap
1005414,2013-06-14,10-Q,1,hedginginterestrate
1005414,2009-06-09,10-Q,1,interestrateswap
1005414,2009-12-09,10-Q,1,hedgesinterestrate
1005414,2016-09-13,10-Q,1,interestrateswap
1005414,2005-09-14,10-Q,1,interestrateswap
1006240,2004-08-05,10-Q,1,interestrateswap
1005414,2017-12-19,10-Q,1,hedgingofinterestrate
1005414,2012-09-06,10-Q,1,interestrateswap
1006240,2004-05-06,10-Q,1,interestrateswap
1006240,2004-02-10,10-Q,1,interestrateswap
1005414,2011-03-24,10-K,1,hedgeinterestrate
1006240,2006-02-08,10-Q,1,interestrateswap
1006240,2005-05-04,10-Q,1,interestrateswap
1006240,2004-12-03,10-K,1,interestrateswap
1005414,2014-12-11,10-Q,1,hedginginterestrate
1005414,2014-09-10,10-Q,1,interestrateswap
1006240,2005-02-04,10-Q,1,interestrateswap
1006240,2005-08-04,10-Q,1,interestrateswap
1005414,2017-06-13,10-Q,1,interestratecontract
1006835,2004-04-30,10-Q,0,N/A
1005414,2014-06-12,10-Q,1,interestrateswap
1007456,2005-05-06,10-Q,0,N/A
1006240,2006-08-08,10-Q,1,interestrateswap
1007456,2008-02-27,10-K,1,interestrateswap
1005414,2010-09-10,10-Q,1,hedgesinterestrate
1007456,2004-05-10,10-Q,1,interestrateswap
1005414,2017-09-27,10-Q,1,hedgingofinterestrate
1006835,2005-08-05,10-Q,0,N/A
1007456,2007-05-09,10-Q,1,interestrateswap
1007456,2008-08-01,10-Q,1,interestrateswap
1007456,2007-03-01,10-K,1,interestrateswap
1006835,2005-11-07,10-Q,0,N/A
100790,2004-02-20,10-K,1,interestrateswap
1006835,2005-05-06,10-Q,0,N/A
1006240,2006-05-09,10-Q,1,interestrateswap
1007456,2006-03-08,10-K,1,interestrateswap
100790,2005-02-18,10-K,1,interestrateswap
1007456,2004-08-06,10-Q,0,N/A
1007456,2006-05-05,10-Q,0,N/A
100790,2010-02-19,10-K,1,interestrateswap
100790,2012-02-15,10-K,1,interestrateswap
1007456,2006-11-03,10-Q,0,N/A
1007456,2006-08-04,10-Q,0,N/A
1006240,2005-12-14,10-K,1,interestrateswap
1005414,2013-09-17,10-Q,1,hedginginterestrate
1006835,2004-08-06,10-Q,0,N/A
1007456,2005-03-24,10-K,1,interestrateswap
100790,2007-02-20,10-K,1,interestrateswap
100790,2014-02-14,10-K,1,interestrateswap
1007456,2004-03-15,10-K,1,interestratehedge
1007456,2007-08-07,10-Q,1,interestrateswap
1007456,2004-11-15,10-Q,1,interestrateswap
100790,2018-02-15,10-K,1,interestrateswap
100790,2022-02-04,10-K,1,interestrateswap
1007456,2005-08-09,10-Q,0,N/A
1007456,2005-11-07,10-Q,0,N/A
1006835,2004-03-12,10-K,0,N/A
100790,2006-04-28,10-Q,0,N/A
1007456,2008-04-30,10-Q,1,interestrateswap
100790,2006-02-21,10-K,1,interestrateswap
100790,2005-08-02,10-Q,0,N/A
100790,2009-02-20,10-K,1,interestrateswap
100790,2017-02-09,10-K,1,interestrateswap
100790,2008-02-19,10-K,1,interestrateswap
100790,2005-05-02,10-Q,0,N/A
100790,2004-08-03,10-Q,0,N/A
100790,2009-05-04,10-Q,0,N/A
100790,2008-10-28,10-Q,0,N/A
100790,2015-02-13,10-K,1,interestrateswap
100790,2020-02-07,10-K,1,interestrateswap
100790,2013-02-15,10-K,1,interestrateswap
100790,2019-02-11,10-K,1,interestrateswap
100790,2016-02-12,10-K,1,interestrateswap
100790,2009-10-30,10-Q,0,N/A
100790,2007-05-01,10-Q,0,N/A
1006835,2004-11-08,10-Q,0,N/A
100790,2004-05-04,10-Q,0,N/A
100790,2004-10-29,10-Q,0,N/A
1006835,2005-03-11,10-K,0,N/A
100790,2011-02-18,10-K,1,interestrateswap
100790,2006-08-01,10-Q,0,N/A
100790,2005-11-01,10-Q,0,N/A
100790,2010-11-03,10-Q,0,N/A
100790,2006-10-31,10-Q,0,N/A
100790,2013-04-30,10-Q,0,N/A
100790,2013-10-29,10-Q,0,N/A
100790,2014-04-29,10-Q,0,N/A
100790,2011-08-03,10-Q,0,N/A
100790,2008-07-29,10-Q,0,N/A
100790,2010-08-04,10-Q,0,N/A
100790,2009-08-03,10-Q,0,N/A
100790,2011-05-04,10-Q,0,N/A
1007456,2007-11-06,10-Q,0,N/A
100790,2016-10-27,10-Q,0,N/A
100790,2008-04-29,10-Q,0,N/A
100790,2007-10-29,10-Q,0,N/A
100790,2015-04-29,10-Q,0,N/A
100790,2014-10-28,10-Q,0,N/A
100790,2010-05-04,10-Q,0,N/A
100790,2011-11-01,10-Q,0,N/A
100790,2016-07-28,10-Q,0,N/A
100790,2013-07-30,10-Q,0,N/A
100790,2015-10-27,10-Q,0,N/A
100790,2022-04-22,10-Q,0,N/A
100790,2012-08-01,10-Q,0,N/A
100790,2017-04-27,10-Q,0,N/A
100790,2015-07-29,10-Q,0,N/A
100790,2019-07-25,10-Q,0,N/A
100790,2020-10-23,10-Q,0,N/A
100790,2021-02-05,10-K,1,interestrateswap
100790,2007-07-30,10-Q,0,N/A
100790,2014-07-29,10-Q,0,N/A
100790,2020-05-01,10-Q,0,N/A
100790,2018-11-02,10-Q,0,N/A
100790,2012-10-30,10-Q,0,N/A
100790,2018-05-04,10-Q,0,N/A
100790,2017-11-06,10-Q,0,N/A
100790,2018-08-03,10-Q,0,N/A
100790,2019-10-25,10-Q,0,N/A
100790,2016-04-29,10-Q,0,N/A
100790,2021-07-23,10-Q,0,N/A
100790,2019-05-03,10-Q,0,N/A
100790,2021-10-22,10-Q,0,N/A
10081,2004-11-05,10-Q,0,N/A
100790,2022-10-21,10-Q,0,N/A
10081,2006-02-08,10-Q,0,N/A
10081,2008-05-09,10-Q,1,interestrateswap
100790,2021-04-23,10-Q,0,N/A
10081,2004-05-03,10-Q,0,N/A
100790,2012-05-02,10-Q,0,N/A
100790,2017-07-27,10-Q,0,N/A
100790,2020-07-24,10-Q,0,N/A
10081,2008-02-29,10-K,1,interestrateswap
10081,2005-11-02,10-Q,0,N/A
10081,2007-08-09,10-Q,1,interestrateswap
10081,2004-02-11,10-Q,0,N/A
10081,2008-11-06,10-Q,1,interestrateswap
1008654,2004-03-10,10-K,1,interestrateswap
1008654,2015-02-24,10-K,1,interestrateswap
10081,2006-08-30,10-K,0,N/A
1008654,2006-03-16,10-K,1,interestratehedge
1008654,2008-02-26,10-K,1,interestratehedge
1008654,2009-02-25,10-K,1,interestrateswap
10081,2005-09-13,10-K,0,N/A
10081,2005-02-09,10-Q,0,N/A
1008654,2012-02-28,10-K,1,interestrateswap
1008654,2018-02-27,10-K,0,N/A
1008654,2017-02-28,10-K,0,N/A
1008654,2011-02-22,10-K,1,interestrateswap
10081,2007-05-10,10-Q,1,interestrateswap
100790,2022-07-22,10-Q,0,N/A
1008654,2007-02-28,10-K,1,interestratehedge
1008654,2005-05-10,10-Q,1,interestrateswap
1008654,2010-02-23,10-K,1,interestrateswap
1008654,2016-03-04,10-K,1,interestrateswap
1008654,2006-08-10,10-Q,1,interestrateswap
1008654,2021-03-10,10-K,0,N/A
1008654,2004-05-05,10-Q,1,interestrateswap
1008654,2013-02-26,10-K,1,interestrateswap
10081,2004-08-24,10-K,0,N/A
1008654,2005-03-10,10-K,1,interestrateswap
1008654,2005-08-08,10-Q,1,interestrateswap
10081,2008-08-07,10-Q,1,interestrateswap
1008654,2004-11-03,10-Q,1,interestrateswap
10081,2007-11-09,10-Q,1,interestrateswap
1008654,2022-02-23,10-K,0,N/A
1008654,2009-05-06,10-Q,1,interestrateswap
1008654,2009-08-04,10-Q,1,interestrateswap
1008654,2006-05-11,10-Q,1,interestrateswap
1008654,2005-11-10,10-Q,1,interestratehedge
